"","orig.ident","nCount_RNA","nFeature_RNA","celltype","hUSI","subtype","TSNE_1","TSNE_2"
"CY88_5_A03_S675_comb","SeuratProject",11084.967884,5482,"Tumor",0.602495520685933,"Transitional",-29.8477052675122,-2.39689499358168
"CY88_5_F06_S738_comb","SeuratProject",15687.3142867,7690,"Tumor",0.65745060878494,"Transitional",-35.0000171791276,2.60567801681072
"CY88_5_H06_S762_comb","SeuratProject",11545.409942,5229,"Tumor",0.608319299544974,"Transitional",-28.7614938011323,2.27271358153024
"CY88_3_F09_S645_comb","SeuratProject",13648.2021581,6004,"Tumor",0.670901894664495,"Transitional",-32.7197565114357,0.453342505568128
"CY88_5_A12_S684_comb","SeuratProject",12862.9325466,6129,"Tumor",0.706521265414243,"Transitional",-29.4262339238161,1.63784194734592
"CY88_3_G10_S658_comb","SeuratProject",12852.6505985,5851,"Tumor",0.606194018017597,"Transitional",-31.3942412479441,1.07251266099381
"CY88_3_D11_S623_comb","SeuratProject",16080.5685028001,7559,"Tumor",0.64924218831101,"Transitional",-34.3876850231317,0.0392188484002817
"CY88_3_H04_S664_comb","SeuratProject",12463.1751939,6481,"Tumor",0.635826809610107,"Transitional",-30.6779103985729,2.55589004263603
"CY88_5_B02_S686_comb","SeuratProject",13468.3766115,5678,"Tumor",0.640974696172436,"Transitional",-29.9699797613627,2.12259052082249
"CY88_3_F06_S642_comb","SeuratProject",13370.5259823,5822,"Tumor",0.696617520021524,"Transitional",-31.5047504817529,1.57847411582334
"CY88_3_D05_S617_comb","SeuratProject",13759.8444039,5651,"Tumor",0.723537526793211,"Senescent",-30.5129040414611,-1.52610632682766
"CY88_5_A07_S679_comb","SeuratProject",14503.6021481,7047,"Tumor",0.674079195324515,"Transitional",-33.4637990624665,3.35051667004532
"CY88_5_A09_S681_comb","SeuratProject",15260.6532304,6655,"Tumor",0.668381343447121,"Transitional",-34.5231141294611,0.51702587705954
"CY88_3_A05_S581_comb","SeuratProject",14594.5286836,7130,"Tumor",0.562022932874998,"Cycling",-34.0591366980926,3.06529522233016
"CY88_3_E08_S632_comb","SeuratProject",13292.6304535,4930,"Tumor",0.626107851300357,"Transitional",-32.3592018465286,0.38948331259872
"CY88_3_F08_S644_comb","SeuratProject",11896.843276,4148,"Tumor",0.690154845169883,"Transitional",-30.6225916065468,2.40568311642572
"CY88_5_D12_S720_comb","SeuratProject",15905.8807838001,6645,"Tumor",0.624890615070719,"Transitional",-35.1641743490814,2.93470538065297
"CY88_5_B08_S692_comb","SeuratProject",14277.9643419,6827,"Tumor",0.639279426238282,"Transitional",-31.915686036258,3.7162701816494
"CY88_5_E11_S731_comb","SeuratProject",12506.6691016,6011,"Tumor",0.674581871185563,"Transitional",-28.8884120298432,3.11451414731502
"CY88_3_A04_S580_comb","SeuratProject",13075.6561989,5939,"Tumor",0.673694347111148,"Transitional",-31.4530516429358,2.46877748092428
"CY88_5_G08_S752_comb","SeuratProject",15597.020118,6658,"Tumor",0.655798932772613,"Transitional",-34.8087678374656,3.40734386065275
"CY88_5_C11_S707_comb","SeuratProject",13570.2637341,7839,"Tumor",0.574533766541904,"Transitional",-32.6219417292204,2.7615584599438
"CY88_5_A10_S682_comb","SeuratProject",14830.7497263,7142,"Tumor",0.668183088637368,"Transitional",-33.7199894030471,3.61347614865937
"CY88_5_D04_S712_comb","SeuratProject",14392.3235532,6126,"Tumor",0.616510716115175,"Transitional",-33.8792726107345,1.76217264521259
"CY88_5_B04_S688_comb","SeuratProject",13712.7926716,5804,"Tumor",0.672031642292567,"Transitional",-30.4089281807009,1.71651627142844
"CY88_3_H03_S663_comb","SeuratProject",10786.990846,4067,"Tumor",0.66489552300188,"Transitional",-29.6456931747398,-1.28166694957859
"CY88_5_G12_S756_comb","SeuratProject",12892.5426163,5949,"Tumor",0.683583783692643,"Transitional",-29.3799417280265,2.66274658921988
"CY88_5_C07_S703_comb","SeuratProject",13047.6002891,6218,"Tumor",0.656857880816312,"Transitional",-31.2315667215836,1.49276924875434
"CY88_5_H01_S757_comb","SeuratProject",13677.5296433,6729,"Tumor",0.729607853338838,"Senescent",-32.2414142547208,2.04486913354762
"CY88_5_E08_S728_comb","SeuratProject",12194.7947349,4734,"Tumor",0.604613973663188,"Transitional",-29.4667038982632,2.84554741220049
"CY88_5_C04_S700_comb","SeuratProject",14822.1029998,7569,"Tumor",0.666735249127706,"Transitional",-34.3592019102126,3.27181386789628
"CY88_5_C10_S706_comb","SeuratProject",11610.9374356,5607,"Tumor",0.62601395385218,"Transitional",-28.7028873828183,2.43194403184498
"CY88_5_B05_S689_comb","SeuratProject",13487.3141073,3765,"Tumor",0.596001857505505,"Transitional",-29.9502311082417,-2.62749360538094
"CY88_3_E06_S630_comb","SeuratProject",13542.3296890001,6471,"Tumor",0.61207967440463,"Transitional",-32.4814704463452,0.917081156104141
"CY88_3_A01_S577_comb","SeuratProject",10510.0913486,4955,"Tumor",0.571686599665008,"Transitional",-28.2792231968435,2.48652200533385
"CY88_5_H11_S767_comb","SeuratProject",12624.5667065,6215,"Tumor",0.568712872137091,"Transitional",-30.0494673992547,2.9279796540342
"CY88_5_E10_S730_comb","SeuratProject",11628.8894215,4892,"Tumor",0.641170225308395,"Transitional",-28.9900497638868,2.69797356472684
"CY88_5_G11_S755_comb","SeuratProject",11691.4103235,3901,"Tumor",0.660602027843192,"Transitional",-29.361108110333,-0.582441475248891
"CY88_5_D01_S709_comb","SeuratProject",13242.6141472,6936,"Tumor",0.625021151267669,"Transitional",-28.9602458174693,3.30876634920417
"CY88_3_G04_S652_comb","SeuratProject",14109.3328171001,7379,"Tumor",0.606593449032929,"Transitional",-33.0346602162335,2.73613393586996
"CY88_5_H07_S763_comb","SeuratProject",15701.1016465999,6785,"Tumor",0.534664462552971,"Cycling",-34.7889978367978,4.46906495010398
"CY88_3_F04_S640_comb","SeuratProject",14645.4360888,6927,"Tumor",0.5943029874056,"Transitional",-33.8821315982412,3.0984629383529
"CY88_5_G10_S754_comb","SeuratProject",13675.143142,5683,"Tumor",0.716328793733643,"Transitional",-32.1843886771934,0.820479452146566
"CY88_5_C03_S699_comb","SeuratProject",11787.6841546,4694,"Tumor",0.610056846965896,"Transitional",-29.2262488583106,0.462105989200778
"CY88_3_E11_S635_comb","SeuratProject",14715.1532178001,7450,"Tumor",0.644795407892511,"Transitional",-33.6388005312166,1.80631112940773
"CY88_5_F10_S742_comb","SeuratProject",12728.1983899,4708,"Tumor",0.70440131817479,"Transitional",-31.0031462497488,1.29466897686083
"CY88_5_B09_S693_comb","SeuratProject",14858.7441151,7309,"Tumor",0.669468825377667,"Transitional",-34.4784219259014,2.34640580954808
"CY88_3_G06_S654_comb","SeuratProject",13719.896515,6229,"Tumor",0.629163599918674,"Transitional",-32.6614966208815,2.08708375261687
"CY89A_CD45_POS_10_A07_S199_comb","SeuratProject",10568.7205163,3872,"Tumor",0.6108750150781,"Transitional",-12.0351956856644,12.9689573105988
"CY89NEG_E07_S55_comb","SeuratProject",14608.1232695,7751,"Tumor",0.791828636278742,"Senescent",-30.0133580006527,15.7958606990203
"CY89CORE11_G02_S170_comb","SeuratProject",12446.5211685,6591,"Tumor",0.73019530973476,"Senescent",-32.7009781719194,17.7458106722295
"CY89CORE11_A11_S107_comb","SeuratProject",12511.1020859001,6824,"Tumor",0.683981904012474,"Transitional",-31.8818771120205,18.2059414702956
"CY89CORE11_F05_S161_comb","SeuratProject",13301.9429549,7496,"Tumor",0.268292309035744,"Cycling",-24.974056606486,21.1534332363617
"CY89NEG_C03_S27_comb","SeuratProject",13086.9562257,6231,"Tumor",0.710262614040912,"Transitional",-30.7458957787486,18.333195748546
"CY89CORE11_B10_S118_comb","SeuratProject",12915.8541181,6668,"Tumor",0.791461141910746,"Senescent",-31.7778302552947,17.2985389891046
"CY89NEG_B03_S15_comb","SeuratProject",12264.8004314,6230,"Tumor",0.816198624005799,"Senescent",-32.4120921715258,18.500129052233
"CY89NEG_G01_S73_comb","SeuratProject",11928.8562831,5924,"Tumor",0.753448084771134,"Senescent",-32.4632426021977,19.0038937597021
"CY89FNAQ2_F06_S450_comb","SeuratProject",14127.100532,8201,"Tumor",0.723893911186414,"Senescent",-30.0787170388557,16.2812631663595
"CY89CORE11_A04_S100_comb","SeuratProject",13674.9636707,6917,"Tumor",0.697789960101322,"Transitional",-31.0294475964203,17.290182847131
"CY89NEG_H11_S95_comb","SeuratProject",12345.5028171,6173,"Tumor",0.752263758265624,"Senescent",-33.3559032816573,16.5370666624827
"CY89NEG_F05_S65_comb","SeuratProject",13977.6184754,6334,"Tumor",0.733860543920296,"Senescent",-30.3792325827048,16.1737564688132
"CY89NEG_F07_S67_comb","SeuratProject",12201.2237752,5122,"Tumor",0.731960250716433,"Senescent",-34.5814255888282,16.5018321235341
"CY89CORE11_E10_S154_comb","SeuratProject",12560.4919722,6314,"Tumor",0.588902287303624,"Transitional",-33.757094690407,16.6399957755252
"CY89NEG_E06_S54_comb","SeuratProject",11835.3792875,6115,"Tumor",0.761454103552714,"Senescent",-33.5228949019312,18.4859866634247
"CY89FNAQ2_G07_S463_comb","SeuratProject",16272.0685844,8178,"Tumor",0.753588216461512,"Senescent",-29.6110481390987,15.285269447407
"CY89CORE11_B04_S112_comb","SeuratProject",11957.1978333999,6202,"Tumor",0.687642150732889,"Transitional",-33.0777517344672,18.7480215994538
"CY89CORE11_A05_S101_comb","SeuratProject",14883.6965813999,6974,"Tumor",0.760608257997083,"Senescent",-30.165634456197,15.3149260190598
"CY89CORE11_B06_S114_comb","SeuratProject",13438.0513826,7145,"Tumor",0.707395966698699,"Transitional",-30.4696572886172,16.7780291636146
"CY89NEG_A06_S6_comb","SeuratProject",13852.1428675999,6532,"Tumor",0.827377066522209,"Senescent",-30.3084354662819,16.3147455991373
"CY89CORE11_D09_S141_comb","SeuratProject",13039.4130813,5437,"Tumor",0.639063744495389,"Transitional",-33.6399908381124,15.2898683867679
"CY89FNAQ2_B02_S398_comb","SeuratProject",12958.0120327,6479,"Tumor",0.673501865744437,"Transitional",-32.7610619981022,17.3616518381969
"CY89FNAQ2_C04_S412_comb","SeuratProject",15877.4081163,6757,"Tumor",0.656498513632427,"Transitional",-29.4761922567176,15.3438179280184
"CY89NEG_H06_S90_comb","SeuratProject",13377.27969,5258,"Tumor",0.76594024018177,"Senescent",-30.456485560645,16.579605047029
"CY89FNAQ2_H03_S471_comb","SeuratProject",12999.2336365,5611,"Tumor",0.750475871217366,"Senescent",-32.2814996904191,16.380864089827
"CY89CORE11_F03_S159_comb","SeuratProject",13850.475781,5299,"Tumor",0.755969495253546,"Senescent",-31.277847577114,16.124080444512
"CY89FNAQ2_B10_S406_comb","SeuratProject",17522.554586,8460,"Tumor",0.725730810179305,"Senescent",32.4887198708658,-4.12187602105811
"CY89NEG_A03_S3_comb","SeuratProject",11897.9091272001,5899,"Tumor",0.723300543799745,"Senescent",-33.8409608755991,17.2600446100654
"CY89FNAQ2_C01_S409_comb","SeuratProject",13600.8735784,7706,"Tumor",0.617606244120243,"Transitional",-31.0556002020014,17.5413412260464
"CY89CORE11_G08_S176_comb","SeuratProject",13339.9198975,7452,"Tumor",0.700791935746382,"Transitional",-31.4433859770901,17.4083606440143
"CY89NEG_A02_S2_comb","SeuratProject",10966.8325346,5302,"Tumor",0.741127814756609,"Senescent",-34.3644549456911,17.6738895064964
"CY89NEG_E02_S50_comb","SeuratProject",15064.6626697,7667,"Tumor",0.664358656014508,"Transitional",-29.5257088453651,15.6120465542201
"CY89CORE11_F07_S163_comb","SeuratProject",12653.260562,5472,"Tumor",0.812857650998393,"Senescent",-33.7256373476774,16.3005581077795
"CY89CORE11_A09_S105_comb","SeuratProject",12045.9750481,5896,"Tumor",0.751748138362941,"Senescent",-34.6072562928218,16.7354142140951
"CY89NEG_D12_S48_comb","SeuratProject",13072.9019625,6952,"Tumor",0.744441758823127,"Senescent",-31.6364327791446,17.2402743109018
"CY89CORE11_C08_S128_comb","SeuratProject",13351.5168132,7004,"Tumor",0.69968779091532,"Transitional",-31.743066145256,16.4811781549881
"CY89CORE11_D11_S143_comb","SeuratProject",13588.9507488001,7094,"Tumor",0.77268342557054,"Senescent",-30.9454548302406,16.2252028480933
"CY89CORE11_H06_S186_comb","SeuratProject",13094.9179354,5777,"Tumor",0.732704553655479,"Senescent",-31.9376936996425,17.0406648962009
"CY89FNAQ2_F12_S456_comb","SeuratProject",13083.7717305,6478,"Tumor",0.79352616380035,"Senescent",-30.3917336128217,17.1824583051796
"CY89NEG_F04_S64_comb","SeuratProject",13450.5317106,7039,"Tumor",0.784049389279116,"Senescent",-31.0584323453448,16.2486238303951
"CY89NEG_D05_S41_comb","SeuratProject",13619.4249389001,6855,"Tumor",0.77896422218141,"Senescent",-31.3302945314693,15.7782726271255
"CY89NEG_F08_S68_comb","SeuratProject",13448.5444246001,6663,"Tumor",0.757480822873612,"Senescent",-31.0908401005845,16.0498961525078
"CY89CORE11_D05_S137_comb","SeuratProject",11095.6948421,5914,"Tumor",0.811946414061053,"Senescent",-33.9710788485331,19.4570039947943
"CY89CORE11_A03_S99_comb","SeuratProject",12592.0695141,6219,"Tumor",0.757371777946658,"Senescent",-32.4217187666311,17.7246041187234
"CY89NEG_A07_S7_comb","SeuratProject",13555.3303358,5868,"Tumor",0.744757278150763,"Senescent",-31.0070222319822,16.0089732809816
"CY89FNAQ2_G05_S461_comb","SeuratProject",13009.5799038,6042,"Tumor",0.678215712014969,"Transitional",-32.6017180256843,15.8773362464632
"CY89NEG_B01_S13_comb","SeuratProject",12582.460239,4453,"Tumor",0.665873743466301,"Transitional",-33.0373097234942,16.56443836983
"CY89FNAQ2_C06_S414_comb","SeuratProject",13179.492528,4837,"Tumor",0.72911330482094,"Senescent",-32.3813445596238,16.1440382930976
"CY89CORE11_B08_S116_comb","SeuratProject",12338.1061348,6651,"Tumor",0.710730471064983,"Transitional",-32.5519362392554,18.6216002536542
"CY89CORE11_E12_S156_comb","SeuratProject",13016.1521215001,4854,"Tumor",0.638723275665042,"Transitional",-31.4786279199842,17.4652085383484
"CY89FNAQ2_D06_S426_comb","SeuratProject",16863.5340405999,9393,"Tumor",0.778434130028397,"Senescent",-31.3054197758222,12.9653718526567
"CY89NEG_G08_S80_comb","SeuratProject",12857.9891316,5114,"Tumor",0.682034713340992,"Transitional",-32.4954491281914,16.202724576891
"CY89FNAQ2_E10_S442_comb","SeuratProject",12857.5298747,6902,"Tumor",0.761783509806483,"Senescent",-33.5950527987822,16.243359367285
"CY89CORE11_F10_S166_comb","SeuratProject",13940.6276329,7404,"Tumor",0.497791481466651,"Cycling",-29.5095078096493,18.2317552343509
"CY89FNAQ2_G04_S460_comb","SeuratProject",15551.4581749,7824,"Tumor",0.751906749699323,"Senescent",-29.4388616811767,15.4092052226144
"CY89NEG_A10_S10_comb","SeuratProject",11854.8461114,5682,"Tumor",0.659457316487435,"Transitional",-34.0351130288549,17.2137456400057
"CY89NEG_A12_S12_comb","SeuratProject",13547.7919237,6771,"Tumor",0.694565444354662,"Transitional",-31.3467335359878,16.0020734554394
"CY89FNAQ2_F05_S449_comb","SeuratProject",12929.1582524999,5655,"Tumor",0.66221687955873,"Transitional",-31.848281971907,17.0850467039182
"CY89NEG_C10_S34_comb","SeuratProject",12498.8318386,6558,"Tumor",0.784441565923678,"Senescent",-32.8517442432237,16.76323879511
"CY89NEG_E03_S51_comb","SeuratProject",11529.5209835,5822,"Tumor",0.745050071072,"Senescent",-33.8777014837702,18.5497248120651
"CY89NEG_C02_S26_comb","SeuratProject",13588.6170838,5615,"Tumor",0.627143646013961,"Transitional",-31.8098543710594,14.9716937489356
"CY89NEG_H01_S85_comb","SeuratProject",10372.2306505,3762,"Tumor",0.795868141873857,"Senescent",-33.8665410527758,19.6137348607355
"CY89CORE11_A07_S103_comb","SeuratProject",12248.8010813,6250,"Tumor",0.691770730303729,"Transitional",-33.3523315148628,18.0055353092298
"CY89NEG_B08_S20_comb","SeuratProject",13198.10435,5051,"Tumor",0.706247090988927,"Transitional",-33.519593702015,15.0528788949178
"CY89CORE11_E04_S148_comb","SeuratProject",13209.2116746,6250,"Tumor",0.720866514196075,"Senescent",-32.4722766723279,15.5854989052212
"CY89CORE11_H03_S183_comb","SeuratProject",9497.25709409999,4105,"Tumor",0.73493665738794,"Senescent",-34.2471964073277,19.6642133991235
"CY89NEG_H10_S94_comb","SeuratProject",12120.3518429,6113,"Tumor",0.699688696856369,"Transitional",-33.4819755096965,18.3931808876002
"CY89NEG_C08_S32_comb","SeuratProject",11509.9150435,4490,"Tumor",0.693130982719285,"Transitional",-34.0184359773985,19.6037973768394
"CY89FNAQ2_D09_S429_comb","SeuratProject",11292.9415696,5798,"Tumor",0.734025244260911,"Senescent",-34.2494101808779,17.3118167208521
"CY89CORE11_G10_S178_comb","SeuratProject",12881.4204712,6720,"Tumor",0.657968318014071,"Transitional",-32.477273944415,17.3702238360093
"CY89FNAQ2_G02_S458_comb","SeuratProject",11451.1856205,5694,"Tumor",0.748773177770695,"Senescent",-33.7260829797374,18.9801217309722
"CY89FNAQ2_H05_S473_comb","SeuratProject",12800.080931,5298,"Tumor",0.606053468048048,"Transitional",-29.6255832274194,18.222115475331
"CY89FNAQ2_E09_S441_comb","SeuratProject",14550.7371841,6783,"Tumor",0.722026147921555,"Senescent",-30.5999576880687,15.3974858539312
"CY89NEG_G05_S77_comb","SeuratProject",12553.1501968,4685,"Tumor",0.699363506312689,"Transitional",-33.077625715902,19.8950145312153
"CY89CORE11_G11_S179_comb","SeuratProject",12977.7416855,6283,"Tumor",0.758166790524256,"Senescent",-31.9702620962165,18.2757875375233
"CY89CORE11_B07_S115_comb","SeuratProject",13260.7294543,6112,"Tumor",0.718310888167434,"Senescent",-31.8012922716718,18.9595945236145
"CY89CORE11_D03_S135_comb","SeuratProject",13897.3092582,5615,"Tumor",0.68369649171874,"Transitional",-32.04603383703,15.0122187577933
"CY89CORE11_D04_S136_comb","SeuratProject",14057.4038709,7622,"Tumor",0.733005016276429,"Senescent",-31.2633538022206,15.4445331177011
"CY89FNAQ2_F08_S452_comb","SeuratProject",13048.4796258,6513,"Tumor",0.781296756923464,"Senescent",-31.8176609417768,18.7694468379529
"CY89NEG_E04_S52_comb","SeuratProject",12857.7942248,6531,"Tumor",0.804842100015227,"Senescent",-32.4094686878461,17.5619967196333
"CY89NEG_D08_S44_comb","SeuratProject",10604.6370361,5573,"Tumor",0.60810809860717,"Transitional",-34.490827990014,19.4108032598479
"CY89FNAQ2_C08_S416_comb","SeuratProject",15140.2509693,7507,"Tumor",0.781623133233258,"Senescent",-29.8248508611584,15.6076391004767
"CY89CORE11_E08_S152_comb","SeuratProject",13313.7504366,6711,"Tumor",0.81510771516862,"Senescent",-31.8284864797841,16.3712269966088
"CY89NEG_F12_S72_comb","SeuratProject",15912.5627965001,7485,"Tumor",0.529741332230581,"Cycling",-30.407593728352,14.4175180989119
"CY89NEG_A08_S8_comb","SeuratProject",12210.7305983,5557,"Tumor",0.763840558715349,"Senescent",-32.4707214604291,18.2236475730473
"CY89CORE11_G05_S173_comb","SeuratProject",13390.6985807,6236,"Tumor",0.75205382057001,"Senescent",-31.6635018692091,18.1920791137293
"CY89NEG_G07_S79_comb","SeuratProject",14352.0102665,6199,"Tumor",0.680201119758432,"Transitional",-30.4806494595219,15.8356173192225
"CY89CORE11_F06_S162_comb","SeuratProject",11938.0448845,5956,"Tumor",0.739831295809424,"Senescent",-33.8398733638575,17.697370699416
"CY89NEG_F06_S66_comb","SeuratProject",12789.0396102,6364,"Tumor",0.782148277045834,"Senescent",-32.3780247688265,16.9448718523336
"CY89NEG_E10_S58_comb","SeuratProject",11572.4570023,6269,"Tumor",0.644222773970814,"Transitional",-34.2351525231116,18.5173727957214
"CY89NEG_H12_S96_comb","SeuratProject",13986.8866761,7470,"Tumor",0.703406474030667,"Transitional",-31.6579315476632,13.9394186533509
"CY89CORE11_C02_S122_comb","SeuratProject",10946.658766,3956,"Tumor",0.697363817304891,"Transitional",-33.8770637054525,19.4964927076051
"CY89NEG_C04_S28_comb","SeuratProject",14358.8077756,6576,"Tumor",0.774016395415938,"Senescent",-30.5570768486833,15.0541729512014
"CY89CORE11_A10_S106_comb","SeuratProject",11121.1767057,5575,"Tumor",0.739617741612552,"Senescent",-34.2324308885294,19.3305424063153
