"","expression","weight","gene","threshold"
"DIS3",0.0113361875772411,0.000359306731399833,"DIS3","Positive"
"DIS3L",-0.0181045223434631,-0.000533385684152264,"DIS3L","Negative"
"DIS3L2",-0.020687492604117,-0.000878407568130641,"DIS3L2","Negative"
"DISC1",-0.00207663799634696,-0.000349748708501592,"DISC1","Negative"
"DISP1",0.0167356552133985,8.94608722664329e-05,"DISP1","Positive"
"DISP2",-0.0216130259862772,-0.00133730086557786,"DISP2","Negative"
"DIXDC1",-0.000739082468406376,8.99772042878074e-06,"DIXDC1","Positive"
"DKC1",-0.0246164648185428,-0.00124219160355784,"DKC1","Negative"
"DKK1",-0.073491200402995,-0.00153792296493668,"DKK1","Negative"
"DKK2",0.207945373798924,0.0099733643259658,"DKK2","Positive"
"DKK3",0.0360525984282233,0.00188033012268969,"DKK3","Positive"
"DLAT",-0.00769441405937115,-0.000518650386232817,"DLAT","Negative"
"DLC1",-0.00428520737874417,-0.00060953290487268,"DLC1","Negative"
"DLD",0.00451932979146327,-0.000145464207783404,"DLD","Negative"
"DLG1",-0.0059111039588959,-0.00025233181079785,"DLG1","Negative"
"DLG3",-0.0373107156064928,-0.00354666795670885,"DLG3","Negative"
"DLG4",0.014638247540187,0.000658257915093886,"DLG4","Positive"
"DLG5",-0.0044603823229569,-0.0010943154321974,"DLG5","Negative"
"DLGAP1",-0.0619297940525525,-0.00396575740543881,"DLGAP1","Negative"
"DLGAP4",-0.00524974519810655,-0.000343713029519493,"DLGAP4","Negative"
"DLGAP5",-0.199607273968395,-0.00285963317022714,"DLGAP5","Negative"
"DLK1",-0.0604976951813011,-0.000895969519547832,"DLK1","Negative"
"DLK2",-0.0750008133189761,-0.00183452657999744,"DLK2","Negative"
"DLL1",0.0490605188006032,0.00275420488315003,"DLL1","Positive"
"DLL3",-0.0879299928091183,-0.00581138524309949,"DLL3","Negative"
"DLL4",0.00543590764200469,-0.00286584917837742,"DLL4","Negative"
"DLST",0.00577780183675459,0.000671905772355528,"DLST","Positive"
"DLX1",-0.187985869502549,-0.0128788160543618,"DLX1","Negative"
"DLX2",-0.170872198723306,-0.00447815079001636,"DLX2","Negative"
"DLX3",-0.134366342800337,-0.00739606049744995,"DLX3","Negative"
"DLX5",-0.057721490768494,-0.00289812905910814,"DLX5","Negative"
"DMAC1",0.000740476297869076,0.000523212335388929,"DMAC1","Positive"
"DMAC2",-0.0173441223762991,-0.00134353051638101,"DMAC2","Negative"
"DMAC2L",-0.00523264241053273,0.00059736519910541,"DMAC2L","Positive"
"DMAP1",-0.0222229719580543,-0.00121170514772055,"DMAP1","Negative"
"DMC1",-0.28963126528698,-0.00484685377466819,"DMC1","Negative"
"DMD",-0.0257124624528638,-0.00389552755039182,"DMD","Negative"
"DMGDH",0.0537531901291222,0.00277029839222718,"DMGDH","Positive"
"DMKN",-0.0636263659501779,-0.00251607504878959,"DMKN","Negative"
"DMPK",0.00795190875945579,0.000916407876700581,"DMPK","Positive"
"DMTF1",0.0125401283560193,0.00107709807266308,"DMTF1","Positive"
"DMTN",-0.0335948163743038,-0.00119031199707183,"DMTN","Negative"
"DMWD",0.000685834959336575,0.000383143435993819,"DMWD","Positive"
"DMXL1",0.0259590276451846,0.00132489605310553,"DMXL1","Positive"
"DMXL2",0.0315810108542208,0.00157259267560548,"DMXL2","Positive"
"DNA2",-0.0609052825796302,-0.00254129564371106,"DNA2","Negative"
"DNAAF2",0.0068636332444548,0.000178226372959139,"DNAAF2","Positive"
"DNAAF3",0.0810430501040905,-0.00141678346969574,"DNAAF3","Negative"
"DNAAF4",-0.0437399495412644,-0.00409212705347113,"DNAAF4","Negative"
"DNAAF5",-0.0240384707136702,-0.00111593211258857,"DNAAF5","Negative"
"DNAH1",0.0163554708274938,0.0018183612608753,"DNAH1","Positive"
"DNAH10",-0.0372384777814652,-0.00294497612519284,"DNAH10","Negative"
"DNAH11",-0.0603662243969973,0.00698764795044891,"DNAH11","Positive"
"DNAH14",-0.00622114531455612,-0.000171227270351044,"DNAH14","Negative"
"DNAH5",0.0527646415737828,0.00386503307089274,"DNAH5","Positive"
"DNAJA1",0.0105728079552965,-0.000267180775629219,"DNAJA1","Negative"
"DNAJA2",0.0208967994893837,0.00091082858395454,"DNAJA2","Positive"
"DNAJA3",-0.00326391532783471,-4.12850768012523e-05,"DNAJA3","Negative"
"DNAJA4",-0.0448199479226329,-0.000165096878607228,"DNAJA4","Negative"
"DNAJB1",0.0100448698221196,-0.000151868170481213,"DNAJB1","Negative"
"DNAJB11",-0.00917501254943434,-0.000781057361918682,"DNAJB11","Negative"
"DNAJB12",-0.000377504893837116,-0.000171457217093412,"DNAJB12","Negative"
"DNAJB14",0.030049198812589,0.0017605550721443,"DNAJB14","Positive"
"DNAJB2",0.0187805839974838,0.000621845541307117,"DNAJB2","Positive"
"DNAJB4",0.0421637218440846,0.00512658397252622,"DNAJB4","Positive"
"DNAJB5",-0.0121036343910722,-0.000790202828027822,"DNAJB5","Negative"
"DNAJB6",0.00828415060349586,0.000813246456461809,"DNAJB6","Positive"
"DNAJB9",0.052408191787563,0.00196183063882892,"DNAJB9","Positive"
"DNAJC1",0.00441966171746219,0.000665852511020103,"DNAJC1","Positive"
"DNAJC10",0.0191985512596206,0.00159609251069113,"DNAJC10","Positive"
"DNAJC11",-0.0112351287313891,-0.000725034151530987,"DNAJC11","Negative"
"DNAJC12",-0.030515111742467,-0.0043774331002845,"DNAJC12","Negative"
"DNAJC13",0.0041897747694891,-9.43358112053056e-05,"DNAJC13","Negative"
"DNAJC14",0.00772394643445301,0.000874247856030508,"DNAJC14","Positive"
"DNAJC15",-0.00214098130941364,-0.000104494148178915,"DNAJC15","Negative"
"DNAJC16",0.013479915453336,0.000381680477693329,"DNAJC16","Positive"
"DNAJC17",-0.0191154810920484,-0.000337895388867366,"DNAJC17","Negative"
"DNAJC18",0.00119743103259929,-0.000974099585134634,"DNAJC18","Negative"
"DNAJC19",-0.0044422172430281,-0.000289175474823125,"DNAJC19","Negative"
"DNAJC2",-0.00260190828760445,-0.000501394138038113,"DNAJC2","Negative"
"DNAJC21",0.0191099290034419,0.000118859578996197,"DNAJC21","Positive"
"DNAJC22",-0.161325344958764,-0.00857047610339596,"DNAJC22","Negative"
"DNAJC24",0.0139276636555449,0.00120148203934499,"DNAJC24","Positive"
"DNAJC25",0.0182029202118834,0.00100857108820193,"DNAJC25","Positive"
"DNAJC25-GNG10",0.0198357917491651,0.000876274478919974,"DNAJC25-GNG10","Positive"
"DNAJC27",-0.00566304667619635,-0.000453950538827595,"DNAJC27","Negative"
"DNAJC28",0.0217665579770404,0.00124423929266975,"DNAJC28","Positive"
"DNAJC3",0.019799953763755,0.000563678617250588,"DNAJC3","Positive"
"DNAJC30",0.00702453890017282,0.000158927653332135,"DNAJC30","Positive"
"DNAJC4",0.0129833387376826,0.00091031628449393,"DNAJC4","Positive"
"DNAJC5",0.0204086818212594,0.00109111447332626,"DNAJC5","Positive"
"DNAJC6",0.027513627884832,-0.000333115165812226,"DNAJC6","Negative"
"DNAJC7",0.00515907610640462,-0.000166230366906324,"DNAJC7","Negative"
"DNAJC8",-0.00111647439292786,-0.000349228336801774,"DNAJC8","Negative"
"DNAJC9",-0.0421345988460548,-0.00149257389159452,"DNAJC9","Negative"
"DNAL1",0.00343798714791473,0.00083012558484484,"DNAL1","Positive"
"DNAL4",0.00939654955180412,0.000715199498016503,"DNAL4","Positive"
"DNALI1",-0.0487943465832325,-0.00385032596552363,"DNALI1","Negative"
"DNASE1",-0.00245905212280976,0.000379317727892081,"DNASE1","Positive"
"DNASE1L1",0.0184666916878035,0.00205173763928803,"DNASE1L1","Positive"
"DNASE2",0.0248653047559865,0.00150412519724402,"DNASE2","Positive"
"DNER",0.0557475512590044,-0.000858925294205732,"DNER","Negative"
"DNHD1",0.0121533437554924,-0.00018673110709506,"DNHD1","Negative"
"DNLZ",-0.0699235059004313,-0.000956012512415864,"DNLZ","Negative"
"DNM1",-0.00422368040706356,0.000194952433608504,"DNM1","Positive"
"DNM1L",0.00254252814849337,0.000290394261998533,"DNM1L","Positive"
"DNM2",-5.12729480223616e-05,-1.19149856781707e-05,"DNM2","Negative"
"DNM3",0.0310077096020929,-0.000170879266434828,"DNM3","Negative"
"DNMBP",0.00666049081528522,9.72458039381781e-05,"DNMBP","Positive"
"DNMT1",-0.0467608547477845,-0.00220469925194886,"DNMT1","Negative"
"DNMT3A",-0.0351487838814538,-0.00232562904757998,"DNMT3A","Negative"
"DNMT3B",-0.0633414910934831,-0.00274591792500042,"DNMT3B","Negative"
"DNPEP",0.00244199016283995,-2.24251576013947e-05,"DNPEP","Negative"
"DNPH1",-0.00904527692373649,0.000219482787917687,"DNPH1","Positive"
"DNTTIP1",0.00249341768549918,-3.10069806613105e-05,"DNTTIP1","Negative"
"DNTTIP2",-0.000409700411685621,-0.000175543649242233,"DNTTIP2","Negative"
"DOCK1",-0.00336302874850635,-0.000501626794094825,"DOCK1","Negative"
"DOCK10",-0.0401326606146888,-0.000902497776805306,"DOCK10","Negative"
"DOCK11",-0.0177555984613812,-0.00252888994102558,"DOCK11","Negative"
"DOCK2",-0.0298326778147832,-0.000792880017930355,"DOCK2","Negative"
"DOCK4",0.0495839412220584,-0.00243360689146278,"DOCK4","Negative"
"DOCK5",-0.0200833037894531,-0.00134905169338844,"DOCK5","Negative"
"DOCK6",0.0152877273808026,0.000756082354986171,"DOCK6","Positive"
"DOCK7",0.0177630263432572,0.000897541534060223,"DOCK7","Positive"
"DOCK8",0.046520956735637,0.00721963621780017,"DOCK8","Positive"
"DOCK9",0.0304269780185083,0.00195436646597716,"DOCK9","Positive"
"DOHH",-0.0434875088483846,-0.00131613794897405,"DOHH","Negative"
"DOK1",-0.0271792083898577,-0.000717087030641158,"DOK1","Negative"
"DOK3",-0.022761458549761,-0.000377647181072119,"DOK3","Negative"
"DOK4",-0.00396273841710199,0.000190470327006448,"DOK4","Positive"
"DOK5",-0.211423285082763,-0.013712762047228,"DOK5","Negative"
"DOK6",-0.0132482250967923,-0.00235145434419502,"DOK6","Negative"
"DOK7",-0.0399401961295881,-0.000360186021218449,"DOK7","Negative"
"DOLK",0.0103103850216046,0.000189238884424924,"DOLK","Positive"
"DOLPP1",-0.0137515799360066,-0.00018490561141903,"DOLPP1","Negative"
"DONSON",-0.0316560367633561,-0.00127163294245646,"DONSON","Negative"
"DOP1A",0.00134778349938125,5.5183387721903e-05,"DOP1A","Positive"
"DOP1B",-0.0254917323485154,-1.59571000927748e-05,"DOP1B","Negative"
"DOT1L",-0.0442382501507634,-0.00170375213503262,"DOT1L","Negative"
"DPAGT1",0.0122447661613066,0.000625727964519904,"DPAGT1","Positive"
"DPCD",0.0160065412429468,0.000616384005773205,"DPCD","Positive"
"DPF1",-0.127777180028434,-0.00471050588460243,"DPF1","Negative"
"DPF2",0.00179720701169388,-0.000292825896174539,"DPF2","Negative"
"DPF3",-0.013172354611257,-0.000352322677669878,"DPF3","Negative"
"DPH1",0.00137227175290788,-4.39308402988351e-05,"DPH1","Negative"
"DPH2",-0.0137000444109411,-0.000235725102997363,"DPH2","Negative"
"DPH3",0.0207610466299548,0.000879567439593265,"DPH3","Positive"
"DPH5",-0.0125676900796759,-0.000853958079930776,"DPH5","Negative"
"DPH6",-0.0101330289929327,-5.67387834710956e-05,"DPH6","Negative"
"DPH7",0.00666713191274275,0.000457243185994669,"DPH7","Positive"
"DPM1",0.0135349711544932,0.000621753246523192,"DPM1","Positive"
"DPM2",-0.00356584948614091,-0.000129128850306327,"DPM2","Negative"
"DPM3",0.00386356436121441,0.000919441719568414,"DPM3","Positive"
"DPP3",-0.00394273998514708,-5.589815462248e-05,"DPP3","Negative"
"DPP4",0.134270642543214,0.0048719887140854,"DPP4","Positive"
"DPP7",0.0299378341829589,0.00268759074801166,"DPP7","Positive"
"DPP8",-0.00195342238433243,-3.87632000327624e-05,"DPP8","Negative"
"DPP9",-0.00732697347796681,-0.000207176449745089,"DPP9","Negative"
"DPPA4",-0.073090388553759,-0.00337035772606651,"DPPA4","Negative"
"DPT",0.0391190128630954,3.92911343105871e-05,"DPT","Positive"
"DPY19L1",0.00652832140441699,0.00072470266555892,"DPY19L1","Positive"
"DPY19L2",-0.0108820139420363,0.000115648972490801,"DPY19L2","Positive"
"DPY19L3",-0.0140689415212438,-0.00104642541010216,"DPY19L3","Negative"
"DPY19L4",0.00921242401240934,0.000638326383314871,"DPY19L4","Positive"
"DPY30",0.00660839648343932,-0.000113638818488696,"DPY30","Negative"
"DPYD",-0.0076372802679397,0.000837012094240397,"DPYD","Positive"
"DPYSL2",-0.0105398819218671,-0.00139852122318675,"DPYSL2","Negative"
"DPYSL3",-0.0516484551767056,-0.00334212188852713,"DPYSL3","Negative"
"DPYSL4",0.0429480072313792,0.00599802083746892,"DPYSL4","Positive"
"DQX1",-0.100636038183107,-0.00503146322050489,"DQX1","Negative"
"DR1",0.00666405691087415,0.000954347480880296,"DR1","Positive"
"DRAM1",0.0378905756499364,0.00170406672282373,"DRAM1","Positive"
"DRAM2",0.0199155967874218,0.00132352830123531,"DRAM2","Positive"
"DRAP1",0.0163507756023282,0.00151598997922609,"DRAP1","Positive"
"DRAXIN",0.211986761871259,0.0173956832342219,"DRAXIN","Positive"
"DRC3",-0.000746332143424136,-0.000326547557007982,"DRC3","Negative"
"DRG1",0.00183165406484177,-0.000328757837581063,"DRG1","Negative"
"DRG2",-0.000130840197332841,0.000122548765157191,"DRG2","Positive"
"DROSHA",-0.0111711212265833,-0.000552017136654071,"DROSHA","Negative"
"DRP2",-0.0312321568013749,-0.00132301272321317,"DRP2","Negative"
"DSC2",0.067660578730365,0.00231689634452993,"DSC2","Positive"
"DSC3",0.163324796479661,0.0114227852108571,"DSC3","Positive"
"DSCAM",-0.14661944900944,-0.00886382524103562,"DSCAM","Negative"
"DSCC1",-0.0856591656306352,-0.00252110464958366,"DSCC1","Negative"
"DSE",0.00680507110327703,-0.000536884400977315,"DSE","Negative"
"DSEL",0.0253109458006796,0.00106073885395587,"DSEL","Positive"
"DSG2",0.11630594096593,0.00343943251554052,"DSG2","Positive"
"DSG3",0.193902230129434,0.00559882918417262,"DSG3","Positive"
"DSN1",-0.0287016860400702,-0.000467164979718244,"DSN1","Negative"
"DSP",-0.00668300464623951,-0.000750877176826636,"DSP","Negative"
"DST",0.032822523954247,0.00151264173156034,"DST","Positive"
"DSTN",0.0176192215601658,-6.28848057218782e-05,"DSTN","Negative"
"DSTYK",-0.00299496672311264,-0.000549768521803246,"DSTYK","Negative"
"DTD1",-0.00698518685048428,0.000296721502357625,"DTD1","Positive"
"DTD2",0.0043332258972303,-0.000221278730421988,"DTD2","Negative"
"DTL",-0.140356016664141,-0.00415705799903347,"DTL","Negative"
"DTNA",0.138881054741109,0.00655501413860135,"DTNA","Positive"
"DTNB",-0.0322215986151843,-0.00118595959466758,"DTNB","Negative"
"DTNBP1",-0.0221872857787871,-0.00126335878101963,"DTNBP1","Negative"
"DTWD1",0.0267856313180881,0.00149957704449801,"DTWD1","Positive"
"DTWD2",-0.00736104372906632,-0.000435832250199379,"DTWD2","Negative"
"DTX2",-0.0153934772174328,-0.000655367011937504,"DTX2","Negative"
"DTX3",-0.00598241850665957,-0.000219958716013233,"DTX3","Negative"
"DTX3L",0.00905649183071113,0.000177921471131961,"DTX3L","Positive"
"DTX4",0.0314683152768282,-0.00235486124705955,"DTX4","Negative"
"DTYMK",-0.0473539634371921,-0.00155467349287171,"DTYMK","Negative"
"DUOX1",0.00491520757506441,-0.00125308907914919,"DUOX1","Negative"
"DUOX2",0.00798643114368381,0.000263401307765969,"DUOX2","Positive"
"DUOXA1",0.0584705849345971,0.00201251390563436,"DUOXA1","Positive"
"DUS1L",-0.00505021620109794,0.00039847792236218,"DUS1L","Positive"
"DUS2",-0.0158546974518188,-0.000136734207076357,"DUS2","Negative"
"DUS3L",-0.040567267203598,-0.00085775552770935,"DUS3L","Negative"
"DUS4L",-0.0198758596476386,-0.000523406511351642,"DUS4L","Negative"
"DUSP1",0.0103657740574798,0.000441445711083128,"DUSP1","Positive"
"DUSP10",0.0227025964917752,4.0571061461323e-05,"DUSP10","Positive"
"DUSP11",0.0093306698901439,-0.00011246047781605,"DUSP11","Negative"
"DUSP12",-0.00885970160093518,-0.000491583447041555,"DUSP12","Negative"
"DUSP14",-0.00269269675298942,-0.000293906418599556,"DUSP14","Negative"
"DUSP15",0.106298341950899,0.00315159222531439,"DUSP15","Positive"
"DUSP16",0.00222918134538109,-0.000324461454990466,"DUSP16","Negative"
"DUSP18",0.0156587835829207,0.00137957463705252,"DUSP18","Positive"
"DUSP19",-0.0169494989014568,-0.000489031790730994,"DUSP19","Negative"
"DUSP2",-0.220343325622303,-0.00961687396767489,"DUSP2","Negative"
"DUSP22",0.00796999041355638,0.000330804081774301,"DUSP22","Positive"
"DUSP23",0.0083755999221276,0.00247827634362432,"DUSP23","Positive"
"DUSP28",0.0179003768173879,0.00136802001463992,"DUSP28","Positive"
"DUSP3",0.0130160166094588,2.59651182740785e-05,"DUSP3","Positive"
"DUSP4",0.0783705060942584,0.00454072327781106,"DUSP4","Positive"
"DUSP5",0.0287872356233377,-0.000225892452426279,"DUSP5","Negative"
"DUSP6",0.071280158469279,0.00285821510445696,"DUSP6","Positive"
"DUSP7",-0.00915816412457947,-0.000520309680029075,"DUSP7","Negative"
"DUSP8",-0.0201178896212997,-0.000260363169586367,"DUSP8","Negative"
"DUSP9",0.00704952010467974,0.00911951163740939,"DUSP9","Positive"
"DUT",-0.0260296980629499,-0.000498044988801024,"DUT","Negative"
"DVL1",-0.00427944734532475,0.000820956450610589,"DVL1","Positive"
"DVL2",-0.0186789007110433,-0.00129914848129068,"DVL2","Negative"
"DVL3",0.00053988030771026,-0.000335311342229617,"DVL3","Negative"
"DXO",-0.0239598249128904,-0.00134581231825923,"DXO","Negative"
"DYM",0.00798040156913001,-0.00042682549602434,"DYM","Negative"
"DYNC1H1",0.0187226033425726,0.000327776136301109,"DYNC1H1","Positive"
"DYNC1I1",0.208960293622735,0.0182804722554824,"DYNC1I1","Positive"
"DYNC1I2",0.00986860429968228,0.000319051527523515,"DYNC1I2","Positive"
"DYNC1LI1",-0.000320854009645482,0.000200764358075417,"DYNC1LI1","Positive"
"DYNC1LI2",0.0309752002136945,0.0018853141867591,"DYNC1LI2","Positive"
"DYNC2H1",0.013637933911466,-0.000565941968037385,"DYNC2H1","Negative"
"DYNC2LI1",0.0336434684136918,0.00139087727721915,"DYNC2LI1","Positive"
"DYNLL1",0.00386898550807365,-0.000200533048364265,"DYNLL1","Negative"
"DYNLL2",0.00770978445644318,-0.000114318628154569,"DYNLL2","Negative"
"DYNLRB1",0.0106688653573715,0.000356141483609739,"DYNLRB1","Positive"
"DYNLT1",0.00393868811552698,-3.99397692998474e-05,"DYNLT1","Negative"
"DYNLT3",0.0614404542499436,0.00284015433809025,"DYNLT3","Positive"
"DYRK1A",-0.0141181446310519,-0.000648156193047884,"DYRK1A","Negative"
"DYRK1B",0.0139021614308704,0.000431090423674235,"DYRK1B","Positive"
"DYRK2",-0.0216569227799689,-0.00160883821238222,"DYRK2","Negative"
"DYRK3",0.0188370013873928,6.82956133944744e-05,"DYRK3","Positive"
"DYRK4",-0.0269147016786154,-0.00138576182787451,"DYRK4","Negative"
"DYSF",0.109857812960309,0.00736804355515725,"DYSF","Positive"
"DZANK1",0.00219663466749757,-0.000236552669923263,"DZANK1","Negative"
"DZIP1",-0.000159872766516576,-0.000190618484704963,"DZIP1","Negative"
"DZIP1L",-0.0490461288762725,-0.00155880015058368,"DZIP1L","Negative"
"DZIP3",-0.0261499900998034,-0.00138311145386189,"DZIP3","Negative"
"E2F1",-0.0569685753182297,-0.000642003014253961,"E2F1","Negative"
"E2F2",-0.198349425169577,-0.000589023403647745,"E2F2","Negative"
"E2F3",-0.00837945471569577,-0.000865806165488347,"E2F3","Negative"
"E2F4",-0.00309260796204732,4.71141170850809e-05,"E2F4","Positive"
"E2F5",-0.00358813670804828,-0.000754992489745162,"E2F5","Negative"
"E2F6",-0.00696458009588774,-0.00107460651800109,"E2F6","Negative"
"E2F7",-0.00898429662410807,-0.00166029726064685,"E2F7","Negative"
"E2F8",-0.320376260348063,-0.00606250296149174,"E2F8","Negative"
"E4F1",-0.0213217203676365,-4.15015672002103e-05,"E4F1","Negative"
"EAF1",0.0169126274985342,0.000307888603839034,"EAF1","Positive"
"EAF2",-0.151494859487383,-0.0107717525662112,"EAF2","Negative"
"EAPP",0.0150103619417644,0.000565669795741562,"EAPP","Positive"
"EARS2",-0.0108635516894213,-0.000834656727478885,"EARS2","Negative"
"EBAG9",-0.00280140673918757,-0.000415458285263897,"EBAG9","Negative"
"EBF1",-0.0543430356380868,-0.00561371326955966,"EBF1","Negative"
"EBF2",-0.041299781038345,-0.00605605828802916,"EBF2","Negative"
"EBF3",-0.093823458596194,-0.00924009638644561,"EBF3","Negative"
"EBF4",0.0181247208579999,0.00208610780430269,"EBF4","Positive"
"EBI3",0.0248238137465499,-0.00416845798899876,"EBI3","Negative"
"EBLN2",-0.00396522305219603,-6.02253510858572e-05,"EBLN2","Negative"
"EBNA1BP2",-0.017241949611392,-0.000854111689822775,"EBNA1BP2","Negative"
"EBP",-0.0357307755188231,-0.00218850537150484,"EBP","Negative"
"EBPL",-0.00362445212176519,-0.000431321536545065,"EBPL","Negative"
"ECD",-0.00928263269957719,-0.000652580557222243,"ECD","Negative"
"ECE1",0.032080261747394,0.00178194149588804,"ECE1","Positive"
"ECH1",0.000593629063780045,-0.000460256736166794,"ECH1","Negative"
"ECHDC1",0.000189017859525959,-0.000155945596110787,"ECHDC1","Negative"
"ECHDC2",-0.00697422384635716,0.000808424808172501,"ECHDC2","Positive"
"ECHDC3",-0.170402288455612,-0.00561316921556514,"ECHDC3","Negative"
