Gene,Weight,Derection
ASH2L,-0.001979891,Negative
PTBP2,-0.001980869,Negative
DMBX1,-0.001984136,Negative
PPM1B,-0.001985497,Negative
FGFR3,-0.001986117,Negative
TGIF2,-0.001986331,Negative
ABRAXAS1,-0.001986507,Negative
HCN3,-0.00198781,Negative
NUDT15,-0.00198823,Negative
DYRK4,-0.001989204,Negative
RIN2,-0.001989592,Negative
CYP26A1,-0.001991263,Negative
ZNF202,-0.001991471,Negative
LATS1,-0.001991792,Negative
ADAT3,-0.001992986,Negative
MAOA,-0.00199367,Negative
CEP57,-0.001993731,Negative
EIF2S3B,-0.001993885,Negative
GTPBP6,-0.001994794,Negative
PARD3,-0.001995636,Negative
C15orf61,-0.001995802,Negative
DFFB,-0.001996533,Negative
ILK,-0.001996873,Negative
CLCN6,-0.001998624,Negative
B3GNT3,-0.001999391,Negative
TENT5C,-0.002001148,Negative
SF3B4,-0.002004728,Negative
THAP12,-0.002005336,Negative
AP4S1,-0.002007352,Negative
CHST9,-0.002007504,Negative
SRGAP2C,-0.002007752,Negative
NIPAL4,-0.00200791,Negative
MICAL2,-0.002008116,Negative
KLC3,-0.002009202,Negative
ZDHHC13,-0.002009611,Negative
MAD2L2,-0.002011666,Negative
ELAVL1,-0.002012319,Negative
TNFSF13,-0.002013291,Negative
XRCC3,-0.002013458,Negative
SHOX2,-0.002013801,Negative
RNF222,-0.002014063,Negative
FUT10,-0.002014214,Negative
NUP214,-0.00201494,Negative
BTBD3,-0.002015645,Negative
SSH3,-0.002015677,Negative
ISCA2,-0.002015715,Negative
INTS4,-0.002016197,Negative
FDCSP,-0.002016641,Negative
MLH1,-0.002017243,Negative
EXOSC9,-0.002018125,Negative
MAGED4B,-0.00201857,Negative
C17orf75,-0.002018757,Negative
C1S,-0.002019124,Negative
DCK,-0.002019536,Negative
MPPED1,-0.002019647,Negative
CBS,-0.002019709,Negative
SUN3,-0.002019854,Negative
LYZ,-0.002020297,Negative
RNASE4,-0.00202056,Negative
CALCB,-0.002020732,Negative
EHMT1,-0.002021314,Negative
NETO2,-0.002023396,Negative
GTF3C5,-0.00202407,Negative
ALDH4A1,-0.002025402,Negative
ACTL6A,-0.002025562,Negative
CDK2,-0.002026705,Negative
CNOT7,-0.002027098,Negative
ZNF530,-0.002030228,Negative
VILL,-0.002030688,Negative
PCDHGA8,-0.002031494,Negative
UBE2E3,-0.002033391,Negative
LYSMD1,-0.002034129,Negative
STK24,-0.002034336,Negative
CIZ1,-0.002034814,Negative
RNF150,-0.002036931,Negative
ULK4,-0.002037337,Negative
HMGXB4,-0.002037734,Negative
ARHGEF16,-0.002038565,Negative
TRO,-0.002039244,Negative
HIRA,-0.002039467,Negative
MCU,-0.002039943,Negative
GEMIN2,-0.002040339,Negative
CARD18,-0.002041401,Negative
RAB40C,-0.002042855,Negative
ATAT1,-0.002044549,Negative
DIAPH1,-0.002045555,Negative
IDH2,-0.002045888,Negative
MAML2,-0.002048462,Negative
NONO,-0.002048823,Negative
ZHX1-C8orf76,-0.002049255,Negative
TMEM154,-0.002049279,Negative
SERPING1,-0.002050108,Negative
SNX7,-0.002050362,Negative
PAK1,-0.002053229,Negative
RHOBTB2,-0.002053935,Negative
WDR31,-0.002055523,Negative
SF3B3,-0.002058256,Negative
PI4KA,-0.002059347,Negative
APOOL,-0.002060736,Negative
DHX33,-0.00206112,Negative
MVD,-0.002061728,Negative
TMEM203,-0.002061749,Negative
THAP10,-0.002062128,Negative
HSPB6,-0.002062552,Negative
KCNA6,-0.002064008,Negative
ZSCAN5A,-0.002064083,Negative
BICRA,-0.002065187,Negative
ALG10B,-0.002065599,Negative
SLC7A14,-0.002065675,Negative
ZNF641,-0.002065745,Negative
ZNF77,-0.002066142,Negative
PPFIBP2,-0.002069346,Negative
EPHB4,-0.002069919,Negative
SENP3-EIF4A1,-0.002071872,Negative
PKNOX1,-0.002072666,Negative
TXLNG,-0.002073395,Negative
PPP2R1A,-0.002074047,Negative
SLF1,-0.002075113,Negative
FBXO48,-0.002075491,Negative
AKT3,-0.00207567,Negative
PCNT,-0.002075693,Negative
HR,-0.002077248,Negative
TOM1L1,-0.002077361,Negative
MID1,-0.002078164,Negative
ECSIT,-0.002079589,Negative
STMN4,-0.002080793,Negative
TTLL12,-0.002081113,Negative
NUDT3,-0.002081145,Negative
FAM168B,-0.002082422,Negative
SLX4IP,-0.002082673,Negative
PPARD,-0.00208305,Negative
GPHN,-0.002083752,Negative
VCX2,-0.002084337,Negative
U2AF1,-0.002084591,Negative
NMT2,-0.002087334,Negative
CEP97,-0.002087418,Negative
NFIC,-0.002088773,Negative
YJU2,-0.002090256,Negative
SRPK3,-0.002091833,Negative
NCOR1,-0.002092521,Negative
SAE1,-0.002092805,Negative
HOXC5,-0.002092845,Negative
LRRC37A2,-0.002093227,Negative
C1orf174,-0.002093257,Negative
ABCB10,-0.00209408,Negative
IPO5,-0.002094293,Negative
ADNP,-0.002094816,Negative
MYL7,-0.0020953,Negative
SPRY1,-0.002095466,Negative
C1RL,-0.002096201,Negative
CTDSPL,-0.00209839,Negative
NUP37,-0.002098659,Negative
SESTD1,-0.00209885,Negative
LCLAT1,-0.002100658,Negative
SEC24C,-0.002100829,Negative
FARP1,-0.002102964,Negative
AUH,-0.002103238,Negative
DCLRE1C,-0.002103605,Negative
NHS,-0.002103725,Negative
TIPIN,-0.002104382,Negative
TSSK6,-0.002104638,Negative
NFYC,-0.002106343,Negative
METTL18,-0.002109498,Negative
DVL2,-0.002110184,Negative
FPR1,-0.002110508,Negative
RFXAP,-0.002111089,Negative
CCDC57,-0.002111748,Negative
ITPKA,-0.002112357,Negative
AGR3,-0.002112691,Negative
POLD2,-0.002112749,Negative
PHYH,-0.002112782,Negative
ATXN1L,-0.002113007,Negative
KIF6,-0.002115194,Negative
ZC2HC1A,-0.002117756,Negative
MTCP1,-0.002119437,Negative
APCDD1L,-0.002121382,Negative
ZXDA,-0.002122124,Negative
ATG9B,-0.002122301,Negative
DENND4B,-0.002122549,Negative
MDN1,-0.002123149,Negative
ZNF280B,-0.00212338,Negative
EIF2D,-0.00212426,Negative
USF3,-0.00212462,Negative
APPL2,-0.002128652,Negative
PTPN9,-0.002129338,Negative
KCND1,-0.002129392,Negative
MED20,-0.002129733,Negative
CDK19,-0.002129907,Negative
PACS2,-0.002131233,Negative
NUPR1,-0.00213529,Negative
CNOT10,-0.00213561,Negative
DEPDC5,-0.002135726,Negative
ARID3B,-0.002136828,Negative
ZNF416,-0.002137882,Negative
TOP3B,-0.002140301,Negative
NPIPA8,-0.002140641,Negative
NCOR2,-0.002140844,Negative
TRA2B,-0.002141491,Negative
PNMA8C,-0.00214208,Negative
ASTE1,-0.002142091,Negative
CEP57L1,-0.002142229,Negative
FSCN1,-0.002142275,Negative
POU2F1,-0.00214228,Negative
ATP5MC3,-0.002144528,Negative
DNAAF5,-0.002145499,Negative
SEMA6D,-0.002146287,Negative
PHACTR4,-0.002146492,Negative
CBL,-0.002147992,Negative
TNS1,-0.002150508,Negative
HNRNPA0,-0.002153538,Negative
DPYD,-0.0021536,Negative
TKT,-0.002154753,Negative
PEX10,-0.002157455,Negative
PRIM2,-0.00215756,Negative
GPRC5C,-0.002158296,Negative
C14orf132,-0.002158404,Negative
SNTA1,-0.002159203,Negative
NPRL3,-0.002159748,Negative
LUZP2,-0.002160121,Negative
PON1,-0.002160337,Negative
LIMD2,-0.002160588,Negative
NOTCH1,-0.002161148,Negative
CCDC144A,-0.002161777,Negative
ATP6V1C2,-0.002161935,Negative
LDLR,-0.00216405,Negative
RBM15,-0.002164504,Negative
NHSL1,-0.00216615,Negative
GART,-0.002166497,Negative
ADNP2,-0.00216904,Negative
SLC4A5,-0.002169905,Negative
AIFM2,-0.002170068,Negative
IL15,-0.002170263,Negative
PRKAG1,-0.00217085,Negative
RNF135,-0.002174398,Negative
CNOT9,-0.002175126,Negative
REEP4,-0.002175308,Negative
SMAD9,-0.002177367,Negative
FBXO34,-0.002177925,Negative
NCOA2,-0.002178261,Negative
AP2A2,-0.002178389,Negative
IPO9,-0.002178758,Negative
DIABLO,-0.002179249,Negative
NEBL,-0.002179477,Negative
MYO19,-0.002183657,Negative
HINT2,-0.002184961,Negative
ZNF638,-0.002185864,Negative
SLC25A35,-0.002185955,Negative
TTF2,-0.002187683,Negative
RPUSD3,-0.002188653,Negative
GIMAP1,-0.002191059,Negative
CARMIL1,-0.002193785,Negative
TRIM28,-0.002194272,Negative
RARA,-0.002194649,Negative
ZFX,-0.002194824,Negative
RAE1,-0.002196079,Negative
TLX3,-0.002196111,Negative
KAT8,-0.002197265,Negative
TM4SF5,-0.002198556,Negative
SUOX,-0.002199784,Negative
SF3A1,-0.00219981,Negative
MID1IP1,-0.002201228,Negative
INCA1,-0.002201407,Negative
TENM2,-0.002201577,Negative
FDPS,-0.002201725,Negative
TBCD,-0.002201933,Negative
SLC1A5,-0.002202699,Negative
MED1,-0.002204689,Negative
MEP1A,-0.002204917,Negative
ERI2,-0.002207598,Negative
KHDRBS2,-0.00220808,Negative
GPRASP2,-0.002208099,Negative
KAT6B,-0.002208602,Negative
GLE1,-0.002208947,Negative
PAGE2B,-0.002210409,Negative
CSNK1A1L,-0.002210986,Negative
SERHL2,-0.002211692,Negative
POC1B-GALNT4,-0.002212201,Negative
B3GNT9,-0.002212405,Negative
BCL7C,-0.002213177,Negative
SNRNP200,-0.002213483,Negative
DAB2IP,-0.002213678,Negative
PPP1R3C,-0.00221711,Negative
TEDC2,-0.0022183,Negative
LHX8,-0.002219425,Negative
SENP7,-0.002220303,Negative
PTK6,-0.002220534,Negative
PRR3,-0.002220744,Negative
NEO1,-0.002221714,Negative
SH3BP1,-0.002222808,Negative
COMMD7,-0.002223383,Negative
CLN3,-0.002224192,Negative
FH,-0.002225853,Negative
CS,-0.002226376,Negative
STXBP6,-0.002226993,Negative
DOCK1,-0.002228851,Negative
GEN1,-0.002229201,Negative
SMCHD1,-0.002230545,Negative
BACE1,-0.002230782,Negative
KDM2B,-0.002230911,Negative
MARCO,-0.002231201,Negative
HMGCS1,-0.002231542,Negative
PTPN23,-0.002236647,Negative
TFDP1,-0.002236988,Negative
SOX12,-0.002237371,Negative
NXT2,-0.00223767,Negative
UBAP2L,-0.002239219,Negative
TEKT1,-0.002239826,Negative
HMGCS2,-0.002239832,Negative
PLEKHA2,-0.002240012,Negative
CCP110,-0.002240559,Negative
CDK14,-0.002241158,Negative
ROBO1,-0.002243741,Negative
ZNF446,-0.002244364,Negative
CCDC97,-0.002245176,Negative
NEURL4,-0.002247415,Negative
SRSF7,-0.002247612,Negative
DDX28,-0.002248594,Negative
SPACA9,-0.002249395,Negative
CYP20A1,-0.002249399,Negative
MAGI1,-0.002250265,Negative
COQ8B,-0.002250372,Negative
NUP85,-0.002250645,Negative
ANKMY1,-0.002250898,Negative
DUS4L,-0.002251632,Negative
HS3ST3A1,-0.00225377,Negative
ZNF667,-0.002256172,Negative
GALNT16,-0.002256394,Negative
GDPD2,-0.002257033,Negative
TNS2,-0.002257807,Negative
FIZ1,-0.002261093,Negative
ETAA1,-0.002262427,Negative
HCFC1R1,-0.002263225,Negative
SPIDR,-0.002264075,Negative
RPA3,-0.002264876,Negative
PARP11,-0.002265069,Negative
HNRNPA2B1,-0.002265922,Negative
CNOT6,-0.002267752,Negative
LPL,-0.002268798,Negative
SCAF4,-0.002272929,Negative
ZDHHC1,-0.002273745,Negative
MAGEA6,-0.002274546,Negative
TUB,-0.002274965,Negative
ANKRD33B,-0.002275254,Negative
C17orf100,-0.002279654,Negative
SERPINA12,-0.002279691,Negative
USP27X,-0.002282592,Negative
PATL1,-0.002283023,Negative
ZNF318,-0.002284301,Negative
E2F5,-0.002285039,Negative
NFIL3,-0.002285842,Negative
WWP2,-0.00228602,Negative
ARID1A,-0.002286833,Negative
NSMAF,-0.002286927,Negative
FMO4,-0.002287146,Negative
TOR2A,-0.002287501,Negative
FAM47E-STBD1,-0.002289143,Negative
ZBTB14,-0.002289339,Negative
SHROOM3,-0.002289823,Negative
HSF2,-0.002290097,Negative
OSBPL6,-0.002291251,Negative
ANAPC1,-0.002291377,Negative
TADA3,-0.002292137,Negative
GAGE2A,-0.002292524,Negative
IPO11,-0.002293684,Negative
TCTN2,-0.002293748,Negative
PHLPP2,-0.002293808,Negative
OR2A4,-0.002295194,Negative
NUAK2,-0.002297023,Negative
INTS7,-0.002297267,Negative
LRFN4,-0.002301409,Negative
ZNF512,-0.002301613,Negative
BABAM2,-0.002302187,Negative
SARS2,-0.0023024,Negative
RAF1,-0.002303638,Negative
CNOT3,-0.002305327,Negative
GPR173,-0.002307236,Negative
C1orf115,-0.0023074,Negative
CEP41,-0.002308073,Negative
TSPAN2,-0.002308792,Negative
RFT1,-0.002309365,Negative
KAT6A,-0.002310215,Negative
TAF5,-0.002312115,Negative
AHCY,-0.002312439,Negative
CTXN1,-0.00231251,Negative
SLC7A5,-0.00231279,Negative
CEP85,-0.002313632,Negative
BDKRB2,-0.002314377,Negative
BICRAL,-0.00231518,Negative
ZNF551,-0.002315209,Negative
ARHGEF10,-0.002316729,Negative
IGFLR1,-0.002317034,Negative
NLN,-0.002317177,Negative
PAN2,-0.002318171,Negative
RNF168,-0.002318626,Negative
FERMT2,-0.002319269,Negative
SETD1A,-0.00232037,Negative
ECT2,-0.002320749,Negative
KIF19,-0.002320885,Negative
CMYA5,-0.0023224,Negative
CDK16,-0.002323042,Negative
ERCC8,-0.002324581,Negative
DPH5,-0.002325092,Negative
BAALC,-0.002326311,Negative
KHDRBS1,-0.002326331,Negative
R3HDML,-0.002326503,Negative
APBA1,-0.002326997,Negative
TMEM209,-0.002327037,Negative
PTK2,-0.002328851,Negative
SH3PXD2A,-0.002328977,Negative
WDR83OS,-0.00233323,Negative
LIG3,-0.002334293,Negative
RBM15B,-0.002334477,Negative
NUTM2B,-0.002336293,Negative
DTNBP1,-0.002336325,Negative
PPIA,-0.002338727,Negative
ALDOC,-0.00234032,Negative
COASY,-0.002341178,Negative
MIF4GD,-0.002341602,Negative
WDSUB1,-0.002344567,Negative
MBLAC1,-0.002345228,Negative
GP1BA,-0.00234558,Negative
CEBPZOS,-0.00234664,Negative
LRRC4C,-0.002349264,Negative
EEF2KMT,-0.002351026,Negative
CEP135,-0.002351832,Negative
RBPMS,-0.002352385,Negative
GRPEL2,-0.002352992,Negative
MAGIX,-0.002353407,Negative
SDR39U1,-0.002354912,Negative
TAB1,-0.00235778,Negative
PRSS3,-0.002358596,Negative
KCNRG,-0.00236192,Negative
TLE4,-0.002364089,Negative
TTC39C,-0.00236437,Negative
NR2C2AP,-0.00236481,Negative
IRF2,-0.002365483,Negative
CTH,-0.002366087,Negative
NCOA6,-0.002367714,Negative
PAMR1,-0.002368001,Negative
RMND5B,-0.002369619,Negative
TDP1,-0.002371999,Negative
NEMP1,-0.002372357,Negative
CHTF8,-0.002372579,Negative
POMK,-0.002372817,Negative
PRSS33,-0.002372952,Negative
METTL17,-0.002373439,Negative
NOL9,-0.002374613,Negative
ERLIN1,-0.00237488,Negative
PTGES3,-0.002375738,Negative
RUNX1T1,-0.002378975,Negative
TNFAIP8L1,-0.002380849,Negative
HMGB1,-0.002381366,Negative
FMR1NB,-0.002386262,Negative
ARNT2,-0.002386297,Negative
OLFM3,-0.00238881,Negative
LRRC2,-0.002389774,Negative
THUMPD3,-0.002391113,Negative
KIF26B,-0.002391734,Negative
MAPK1IP1L,-0.002394823,Negative
FCER1G,-0.00239485,Negative
CEMP1,-0.002394913,Negative
KLHL32,-0.002397261,Negative
ZNF507,-0.002398067,Negative
CCDC88B,-0.00240046,Negative
SEMA6C,-0.002402801,Negative
HNRNPA3,-0.002403149,Negative
VASN,-0.002404634,Negative
NPFF,-0.002405435,Negative
EEFSEC,-0.002406043,Negative
ALDH6A1,-0.00240732,Negative
ALK,-0.002407817,Negative
PPP2R3B,-0.002408784,Negative
OGG1,-0.002409053,Negative
NACA,-0.002413056,Negative
SPDYE3,-0.00241559,Negative
SLC38A1,-0.002417304,Negative
CTAGE4,-0.002418863,Negative
C1orf210,-0.002420161,Negative
SIM2,-0.002420385,Negative
LIMD1,-0.002420848,Negative
GNE,-0.002422905,Negative
ZSWIM4,-0.002423156,Negative
GEMIN4,-0.002423174,Negative
REP15,-0.002423403,Negative
IGFL3,-0.002423917,Negative
SYK,-0.002423931,Negative
TBC1D31,-0.00242422,Negative
PRDM11,-0.002425729,Negative
GTF2IRD1,-0.00242616,Negative
PLA2G4F,-0.002426416,Negative
PPP1R3E,-0.002426499,Negative
TUBA1C,-0.002427629,Negative
KLF7,-0.002428255,Negative
DUSP7,-0.002431586,Negative
ALKBH3,-0.002431967,Negative
SLIT1,-0.002434203,Negative
CNFN,-0.002435191,Negative
NPIPB6,-0.002435835,Negative
SOCS2,-0.002436154,Negative
NRF1,-0.00243678,Negative
NUP62,-0.0024368,Negative
USP24,-0.002437163,Negative
CKMT1A,-0.002438446,Negative
BCL9L,-0.002438636,Negative
SPEN,-0.002441312,Negative
FOXK1,-0.00244168,Negative
PKMYT1,-0.002442267,Negative
SMPD4,-0.00244418,Negative
SAP130,-0.002444397,Negative
ABHD1,-0.002444839,Negative
GLI2,-0.002445363,Negative
SMARCD1,-0.002445797,Negative
KIAA0753,-0.002450224,Negative
PSMD5,-0.002450312,Negative
KAT7,-0.002450858,Negative
SREBF1,-0.002450977,Negative
GSR,-0.002451596,Negative
NCOA5,-0.002451635,Negative
CFD,-0.002453572,Negative
FDFT1,-0.002455596,Negative
NUBP1,-0.002455831,Negative
PARP2,-0.002455932,Negative
HNF4A,-0.002456375,Negative
LCE1E,-0.002457532,Negative
MCM9,-0.002458606,Negative
TRHDE,-0.002458732,Negative
ZBED1,-0.002459996,Negative
VANGL1,-0.002461365,Negative
FABP3,-0.002463383,Negative
EPN1,-0.00246431,Negative
SETSIP,-0.002464864,Negative
C1orf226,-0.002465267,Negative
SPEF2,-0.002466295,Negative
ZBTB39,-0.002466674,Negative
MSL2,-0.002467233,Negative
UTP20,-0.002468068,Negative
RFX3,-0.002469538,Negative
SYNE3,-0.002471439,Negative
SNX30,-0.002473143,Negative
SERPINB3,-0.002473925,Negative
RABL6,-0.002474274,Negative
IFT22,-0.002474547,Negative
LIME1,-0.002477648,Negative
TTI1,-0.002478844,Negative
SMAD4,-0.002479095,Negative
MYO1A,-0.002482492,Negative
ZNF213,-0.00248266,Negative
MRPS2,-0.002483781,Negative
PIP4P2,-0.002484712,Negative
ANKRD11,-0.002485215,Negative
RBM12,-0.002485462,Negative
TP53,-0.002486919,Negative
SRSF4,-0.002488062,Negative
CTDNEP1,-0.002488239,Negative
EIF4EBP1,-0.002488845,Negative
VEZF1,-0.002491849,Negative
NLE1,-0.002492433,Negative
CDON,-0.002494554,Negative
TIMP4,-0.002495887,Negative
QSER1,-0.002496003,Negative
ADH5,-0.002496067,Negative
NOS2,-0.002498581,Negative
STAG1,-0.002500353,Negative
ANKRD28,-0.002500847,Negative
AJUBA,-0.002501397,Negative
SPECC1L-ADORA2A,-0.002502421,Negative
SOBP,-0.00250245,Negative
SLC7A10,-0.002503189,Negative
TBC1D5,-0.002506291,Negative
COL21A1,-0.00250708,Negative
EHD3,-0.002507116,Negative
TMEM53,-0.002510091,Negative
GK,-0.002510389,Negative
PXDN,-0.002511014,Negative
ZNF334,-0.002511332,Negative
FAM72A,-0.002514782,Negative
SPART,-0.002519034,Negative
CEP131,-0.002519269,Negative
CEP192,-0.002520202,Negative
GRAMD4,-0.002521965,Negative
KCTD6,-0.002528821,Negative
RSBN1L,-0.002529464,Negative
AAAS,-0.002531379,Negative
EWSR1,-0.002533111,Negative
ATG9A,-0.002534166,Negative
EFCAB2,-0.002536594,Negative
CHST10,-0.002536901,Negative
FGF5,-0.002538609,Negative
FES,-0.00254008,Negative
SLC27A5,-0.002541439,Negative
ZNF362,-0.002541854,Negative
PHF24,-0.002542255,Negative
HK1,-0.002542549,Negative
MAGEE1,-0.00254388,Negative
METTL4,-0.002545489,Negative
CEBPD,-0.002545582,Negative
ELAVL2,-0.002548423,Negative
KIZ,-0.002549164,Negative
TEAD3,-0.002549971,Negative
HNRNPUL2-BSCL2,-0.002551681,Negative
CTCF,-0.002556256,Negative
NCAPD3,-0.002556555,Negative
CMSS1,-0.002556925,Negative
FOXP4,-0.002557474,Negative
INSR,-0.00255755,Negative
SSBP2,-0.002558454,Negative
UBE2I,-0.002559309,Negative
SOCS3,-0.002559867,Negative
DNHD1,-0.002561094,Negative
MICU3,-0.002563102,Negative
HOXC9,-0.002563609,Negative
TMEM191C,-0.002564146,Negative
CEP78,-0.002564629,Negative
ZSCAN12,-0.002564751,Negative
FBXL14,-0.002566709,Negative
DSN1,-0.00257005,Negative
RTL8B,-0.002570509,Negative
SASS6,-0.002571351,Negative
NFIX,-0.002573962,Negative
EPHA7,-0.002574481,Negative
PLCXD1,-0.002574805,Negative
ERAL1,-0.002575426,Negative
LCORL,-0.002575535,Negative
RNPEPL1,-0.002575805,Negative
GPC4,-0.002575939,Negative
CCNI,-0.002578168,Negative
UNC93B1,-0.002580329,Negative
SRGAP1,-0.002580586,Negative
HCK,-0.002581097,Negative
TUBA1A,-0.002581358,Negative
ZFPM2,-0.002581957,Negative
FAM222A,-0.002583498,Negative
ACTL6B,-0.002584442,Negative
PDE3B,-0.002585042,Negative
CDC14B,-0.002585446,Negative
GSTCD,-0.002586505,Negative
LRRC49,-0.002587294,Negative
ATN1,-0.002590083,Negative
RANGRF,-0.002590137,Negative
SNRPD1,-0.002590144,Negative
HIP1,-0.002590473,Negative
CNTD1,-0.00259438,Negative
SP4,-0.002595845,Negative
SERPINA4,-0.002596101,Negative
KHSRP,-0.002597375,Negative
SNX18,-0.002600148,Negative
ADCK5,-0.002600418,Negative
PTK7,-0.002601722,Negative
ANKRD35,-0.002601816,Negative
CTAGE8,-0.002602274,Negative
GATB,-0.002602501,Negative
TAF1L,-0.002602812,Negative
SPATA24,-0.002605218,Negative
TCF20,-0.002606982,Negative
ZMAT4,-0.002607724,Negative
FLT4,-0.002608828,Negative
HSPB2-C11orf52,-0.002609188,Negative
EBAG9,-0.002610965,Negative
ATP12A,-0.002614454,Negative
UBAP2,-0.002616825,Negative
MPHOSPH9,-0.002618768,Negative
CGNL1,-0.002619028,Negative
PARS2,-0.002619201,Negative
CTAGE15,-0.002620006,Negative
PRRT1B,-0.002623749,Negative
CST5,-0.002624008,Negative
NFKBIL1,-0.002624165,Negative
PRPS2,-0.002624233,Negative
MYRF,-0.002624801,Negative
KNSTRN,-0.002629853,Negative
NSDHL,-0.002632443,Negative
LONRF1,-0.002634147,Negative
IBA57,-0.002635178,Negative
ECI1,-0.002636753,Negative
TLE3,-0.002637465,Negative
CALHM2,-0.002637782,Negative
C17orf107,-0.002637836,Negative
BCL9,-0.002638558,Negative
SP1,-0.002639002,Negative
ATP6V1G2,-0.002642903,Negative
ZNF454,-0.002643132,Negative
DZIP1L,-0.00264712,Negative
STAT5B,-0.002648393,Negative
NREP,-0.002648922,Negative
DMRTA2,-0.002649186,Negative
OSR1,-0.0026492,Negative
USP37,-0.002649873,Negative
USP4,-0.00265044,Negative
SPTBN4,-0.002650476,Negative
ALG6,-0.002651611,Negative
WDR4,-0.00265462,Negative
NYNRIN,-0.00265526,Negative
MTHFD1,-0.002656386,Negative
IGF1R,-0.002657548,Negative
GMPS,-0.002657628,Negative
ULBP1,-0.002658432,Negative
SCML1,-0.00266005,Negative
ABTB1,-0.002660072,Negative
TADA2A,-0.002663187,Negative
CHD3,-0.002665647,Negative
MYO16,-0.002666205,Negative
RBM23,-0.002667805,Negative
HAUS3,-0.002668764,Negative
ZNF70,-0.002669791,Negative
CKS2,-0.002672478,Negative
EEF2K,-0.002675648,Negative
NEDD1,-0.002675665,Negative
ISY1,-0.002676229,Negative
TMEM132D,-0.002677529,Negative
COL14A1,-0.002677631,Negative
CSK,-0.002678726,Negative
MACROD1,-0.002678829,Negative
